name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
85 Cassinia Crescent Meadow Heights VIC 3048,$385.00 pw,"[-37.6480231, 144.9102402]","['3 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Sunday, 25th September 2022",House,"['1.2 km away', '2.6 km away']"
57 Normanby Boulevard Deanside VIC 3336,$400 pw,"[-37.7245774, 144.7060863]","['3 Beds', '2 Baths', '2 Parking']",Proudly presenting this brand new townhouse with a modern floor plan and elegant tones throughout.,Available Now,Townhouse,"['2.1 km away', '13.1 km away']"
5/8 Oriel Road Ivanhoe VIC 3079,$570.00,"[-37.766349, 145.03563]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '1.4 km away', '4.3 km away']"
3 Quamby Avenue Frankston VIC 3199,$520 pw,"[-38.1595083, 145.1599826]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 26th September 2022",House,"['1 km away', '1.4 km away', '1.4 km away']"
20 Tom Roberts Parade Point Cook VIC 3030,$400 pw,"[-37.8933656, 144.7302842]","['3 Beds', '2 Baths', '2 Parking']","Reliance Real Estate Point Cook is pleased to offer 20 Tom Roberts Parade, Point Cook VIC 3030 for lease!","Wednesday, 28th September 2022",House,"['0.4 km away', '0.8 km away']"
10 Mathoura Avenue Werribee VIC 3030,$360 per week,"[-37.9036732, 144.6148291]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,['3.5 km away']
10 Bendigo Street Reservoir VIC 3073,$580.00,"[-37.7253811, 145.0162905]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '1.2 km away', '5 km away']"
1 Chaucer Cres Bundoora VIC 3083,$430.00,"[-37.6965865, 145.0656397]","['3 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 11th October 2022",House,"['1.2 km away', '1.3 km away']"
1/21 Fintonia Road Noble Park VIC 3174,$480 per week/$2086 pcm,"[-37.964196, 145.1853461]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 28th October 2022",Villa,"['0.7 km away', '0.9 km away', '11.6 km away']"
32/632 St Kilda Road Melbourne VIC 3004,$700 per week,"[-37.8543335, 144.981277]","['3 Beds', '2 Baths', '1 Parking']",Irina Lucas,"Thursday, 29th September 2022",Apartment / Unit / Flat,"['0.9 km away', '1.3 km away', '3.1 km away']"
5 Fairhaven Boulevard Cranbourne West VIC 3977,$430 pw,"[-38.0920459, 145.2568474]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 20th October 2022",House,"['2.3 km away', '9.5 km away', '10.5 km away']"
1/28 Aloomba Street Chadstone VIC 3148,$580 Per Week,"[-37.8805274, 145.0981676]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 4th October 2022",Townhouse,"['1.5 km away', '1.9 km away', '12 km away']"
35 Maurice Street Herne Hill VIC 3218,$400 per week,"[-38.1295356, 144.3238949]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 22nd September 2022",House,"['0.7 km away', '0.9 km away', '2.1 km away']"
8 Mudford Street Sunshine West VIC 3020,$370,"[-37.798519, 144.8153604]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.1 km away', '1.4 km away', '4.2 km away']"
3/233 Princes Highway Werribee VIC 3030,$330 pw,"[-37.888076, 144.691316]","['3 Beds', '1 Bath', '1 Parking']",OBRIEN REAL ESTATE EXPRESS APPROVAL This property is available for the express application process.,Available Now,Apartment / Unit / Flat,"['0.5 km away', '1.9 km away']"
8 Fluent Lane Greenvale VIC 3059,$430 Per Week,"[-37.6155216, 144.8892342]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 5th October 2022",Townhouse,"['1.9 km away', '3.9 km away']"
4 Tanino Road Cranbourne West VIC 3977,$440 pw,"[-38.0965909, 145.2463082]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 26th September 2022",House,"['3.2 km away', '8.5 km away', '9.5 km away']"
8 Beeston Avenue Charlemont VIC 3217,$430.00 per week,"[-38.2148373, 144.3665521]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 22nd October 2022",House,"['1.8 km away', '1.8 km away']"
170 Gillies St Fairfield VIC 3078,$540.00 per week,"[-37.7709992, 145.0180556]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.8 km away', '1.7 km away', '2.8 km away']"
7/134 Little Ryrie Street Geelong VIC 3220,$725 per week,"[-38.1516296, 144.3630712]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 20th September 2022",Townhouse,"['0.7 km away', '0.9 km away', '0.9 km away']"
18/20 Main Street Mornington VIC 3931,$800 per week,"[-38.2169133, 145.0370353]","['3 Beds', '2 Baths', '2 Parking', '100m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 11th October 2022",House,"['0.7 km away', '1.9 km away', '13.5 km away']"
2B Parker St Brighton East VIC 3187,"$1,000 weekly","[-37.9193325, 145.0182278]","['3 Beds', '2 Baths', '2 Parking']",Samantha Lee,Available Now,House,"['0.1 km away', '1.6 km away', '3.9 km away']"
4/259 Bellerine Street South Geelong VIC 3220,$560,"[-38.16043, 144.3606531]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.4 km away', '1.4 km away', '1.4 km away']"
60 Myrnong Crescent Ascot Vale VIC 3032,$605.00,"[-37.7773609, 144.9354437]","['3 Beds', '2 Baths', '1 Parking']","This Californian beauty with it's pristine picket fenced garden boasts a renovated interior showcasing three large bedrooms, master with ensuite and equally-stylish main bathroom. Add to this spacious open lounge and dining areas filled with northerly light, superb granite-bench kitchen with 2-pac cabinetry, Asko dishwasher and commercial-style Smeg cooking appliances. Other stand-out features","Monday, 17th October 2022",House,"['0.5 km away', '0.6 km away', '9.7 km away']"
2/92 Bowes Avenue Airport West VIC 3042,$625 Per Week,"[-37.7267197, 144.8858224]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 8th October 2022",Townhouse,"['0.8 km away', '2.5 km away']"
3 Allan Street Brunswick VIC 3056,$900.00,"[-37.7728429, 144.9687772]","['3 Beds', '2 Baths', '1 Parking']",Helena  Eglezos,"Friday, 23rd September 2022",House,"['0.7 km away', '1.2 km away', '1.9 km away']"
3/13 Manchester Grove Glen Huntly VIC 3163,$625,"[-37.8880592, 145.0402938]","['3 Beds', '1 Bath', '1 Parking']","Nestled peacefully at the rear of a leafy block of only six, this secure and private three-bedroom, townhouse is bursting with features. The entrance is most welcoming and boasts storage under the staircase, and flows into the open plan living room, which is flooded with light and carpet underfoot, plenty of space to relax, and overlooks the beautiful wrap around garden courtyard. The kitchen is","Friday, 30th September 2022",Apartment / Unit / Flat,"['0.3 km away', '0.8 km away', '4.7 km away']"
3/4 Whittaker Street Maidstone VIC 3012,$405 per week,"[-37.78421, 144.86767]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Sunday, 16th October 2022",Apartment / Unit / Flat,"['1.2 km away', '1.3 km away', '1.9 km away']"
24 Henderson Street South Melbourne VIC 3205,$745.00,"[-37.8401896, 144.94733]","['3 Beds', '1 Bath', '− Parking']",Melissa Baile,"Monday, 19th September 2022",House,"['0.5 km away', '0.5 km away', '0.6 km away']"
66 Maher Road Laverton VIC 3028,$340,"[-37.8640155, 144.7678752]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 19th September 2022",House,['1 km away']
1011A/640 Swanston Street Carlton VIC 3053,$750 per week,"[-37.80167, 144.9640806]","['3 Beds', '2 Baths', '2 Parking']","This spacious and well presented three bedroom apartment offers an open plan living and dining with a large outdoor balcony, stainless steel kitchen appliances with gas cooktop, plenty of kitchen storage, two stunning bathrooms, ducted heating and a European laundry. Also enjoy 2 basement car spaces.",Available Now,Apartment / Unit / Flat,"['0.5 km away', '0.9 km away']"
1/66 Montague Street South Melbourne VIC 3205,$650 per week,"[-37.8324778, 144.9513538]","['3 Beds', '1 Bath', '1 Parking']","Spanning over two levels, this spacious sky home is set across 102 sqms in the highly sought after suburb of South Melbourne.
Situated in a chic, refurbished warehouse, this duplex is a part of a tightly held, boutique complex of only 21 residences. Step through the front door, into your private grassed courtyard perfect for entertaining, through to your own inner-city retreat. The modern kitchen","Saturday, 15th October 2022",Apartment / Unit / Flat,"['0.4 km away', '1 km away', '14.3 km away']"
2/9 Chauvel Street Bentleigh East VIC 3165,$700.00,"[-37.910689, 145.0824291]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 28th September 2022",House,"['0.7 km away', '1.4 km away', '2.5 km away']"
Nottingham Street Prahran VIC 3181,$720,"[-37.8470576, 144.9884239]","['3 Beds', '3 Baths', '− Parking']",Please send us an SMS on 0466 689 185 or place an enquiry through Domain if you have any questions or want to arrange an inspection time.,"Tuesday, 11th October 2022",Townhouse,"['0.6 km away', '0.7 km away', '3.5 km away']"
13 Mccabe Crescent Sunbury VIC 3429,$470,"[-37.5911473, 144.7009013]","['3 Beds', '2 Baths', '2 Parking', '644m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 28th October 2022",House,"['0.9 km away', '1.2 km away']"
1/23 Alkoomi Avenue Hamlyn Heights VIC 3215,$480,"[-38.1219173, 144.3242364]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 28th September 2022",Townhouse,"['0.4 km away', '0.5 km away', '1.5 km away']"
2/31 Old Plenty Road South Morang VIC 3752,$430 Per Week,"[-37.643252, 145.0949833]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['1.1 km away', '1.9 km away', '7.5 km away']"
1/500 Station Street Carrum VIC 3197,"$490pw | $2,129pcm","[-38.0748264, 145.1228403]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.5 km away', '1.4 km away', '5.2 km away']"
13 Birdie View Cranbourne North VIC 3977,$560,"[-38.0732132, 145.2770107]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 23rd September 2022",Townhouse,"['0.5 km away', '1 km away', '12.9 km away']"
7 Courtis Street Williamstown VIC 3016,$450 per week,"[-37.8533992, 144.8896909]","['3 Beds', '1 Bath', '− Parking']","Situated within walking distance of schools, public transport and the heart of Williamstown this neat and tidy home is available immediately. ",Available Now,House,"['0.3 km away', '0.6 km away', '8.7 km away']"
15 Mont Albert Drive Campbellfield VIC 3061,$420 per week,"[-37.6782626, 144.9687342]","['3 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 21st September 2022",House,"['0.5 km away', '2.7 km away']"
1/127 Cambridge Street Collingwood VIC 3066,$900.00,"[-37.8035817, 144.9854989]","['3 Beds', '2 Baths', '1 Parking']",Jayde Cashion,"Friday, 14th October 2022",Apartment / Unit / Flat,"['0.4 km away', '0.5 km away', '7 km away']"
24 Aanensen Court Montmorency VIC 3094,$540,"[-37.72161, 145.1305242]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",House,"['0.4 km away', '1.1 km away']"
16 Macedon Street Maribyrnong VIC 3032,$420.00 per week,"[-37.7805207, 144.889562]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.1 km away', '1 km away', '3 km away']"
14/33 Fisher Parade Ascot Vale VIC 3032,$620 Per week,"[-37.786813, 144.9046725]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 24th September 2022",Apartment / Unit / Flat,"['0.9 km away', '1.1 km away', '1.1 km away']"
302/106 Munster Terrace North Melbourne VIC 3051,$1050pw / $4563pcm,"[-37.8007023, 144.9431762]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 21st September 2022",Apartment / Unit / Flat,"['0.7 km away', '1.2 km away']"
9/62 Wattletree Road Armadale VIC 3143,$650 per week,"[-37.86165099999999, 145.021484]","['3 Beds', '2 Baths', '2 Parking']",Cheryl Lynch,Available Now,Apartment / Unit / Flat,"['1.1 km away', '3 km away', '7.5 km away']"
3/7 Ramsay Street Aberfeldie VIC 3040,$750 Per Week,"[-37.7577561, 144.8947095]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.1 km away', '1.2 km away', '6 km away']"
9 Queensbury Way Werribee VIC 3030,$350 p.w.,"[-37.891948, 144.6354816]","['3 Beds', '2 Baths', '1 Parking', '591m² ']","This property will suit any family looking for a property that is within close distance to EVERYTHING!
Featuring a closed carport with external access to the backyard - ideal for someone who requires extra space to store a caravan, boat, trailer or machinery.",Available Now,House,"['0.7 km away', '1.6 km away']"
3/291 Rathmines Street Thornbury VIC 3071,$690 per week,"[-37.7641014, 145.0186152]","['3 Beds', '1 Bath', '2 Parking']",Janelle De Iesi,Available Now,Townhouse,"['0.9 km away', '1 km away', '2.8 km away']"
101/67 Well Street Brighton VIC 3186,"$1,400.00","[-37.9180768, 144.9978456]","['3 Beds', '2 Baths', '2 Parking']",Ben McDonald,"Saturday, 24th September 2022",Apartment / Unit / Flat,"['0.5 km away', '1.9 km away', '5.7 km away']"
3/8-10 Lincoln Road Essendon VIC 3040,$750,"[-37.7549984, 144.9085204]","['3 Beds', '2 Baths', '2 Parking']",Brooke Davis,Available Now,Townhouse,"['1.1 km away', '1.3 km away', '7.2 km away']"
11 Birdie Vew Cranbourne North VIC 3977,$560,"[-38.0732132, 145.2770107]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 23rd September 2022",Townhouse,"['0.5 km away', '1 km away', '12.9 km away']"
2 Cobargo Court Norlane VIC 3214,$400,"[-38.0942571, 144.3484446]","['3 Beds', '1 Bath', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 19th September 2022",House,"['1.8 km away', '2.4 km away', '6.1 km away']"
1 Velra Ave Murrumbeena VIC 3163,$750 weekly,"[-37.9074596, 145.0730489]","['3 Beds', '2 Baths', '2 Parking']",Robert  Silverman,"Monday, 19th September 2022",House,"['0.4 km away', '2.2 km away', '2.3 km away']"
