name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
5 Whitegum Street Harkness VIC 3337,$420,"[-37.667112, 144.5637683]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.2 km away', '1.5 km away', '1.7 km away']"
26 Homeland Drive Tarneit VIC 3029,Leased !!,"[-37.8316196, 144.6817973]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 19th September 2022",House,"['0.3 km away', '0.6 km away']"
3 Chestnut Drive St Albans VIC 3021,$390 per week,"[-37.7530631, 144.8074157]","['4 Beds', '1 Bath', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '0.7 km away', '0.9 km away']"
41 Samuel Rd Weir Views VIC 3338,$410 weekly,"[-37.7220596, 144.5737184]","['4 Beds', '2 Baths', '2 Parking']","This fantastic 4-bedroom brand new family home comes with quality fixtures and fittings throughout, as well as a spacious landscaped backyard. Arrive at this home located just a short walk from Opalia Plaza, and be greeted by a landscaped front lawn and double lock up garage. Features include a main bedroom; including a split system, walk in robe and ensuite with separate shower, double vanity and","Friday, 30th September 2022",House,"['1.5 km away', '1.6 km away', '4.6 km away']"
4 Amberley Court Highton VIC 3216,$560,"[-38.1789587, 144.3203732]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 21st October 2022",House,"['0.1 km away', '1 km away', '4.4 km away']"
11 Carfin Circuit Thornhill Park VIC 3335,$410,"[-37.71409620000001, 144.6210309]","['4 Beds', '2 Baths', '2 Parking']","Perfectly positioned just minutes from Cobblebank and Rockbank Train stations, direct access to a variety of local shops, amenities and leisure facilities. Walking distance to the new Thornhill Park Primary taking enrolments now for 2023 and under eight minutes to Melton South Primary School / Melton Christian College. With the Western Freeway on your doorstep, you will love the convenience of",Available Now,House,"['4.7 km away', '6 km away']"
80 Oakden Cres St Albans VIC 3021,$450.00,"[-37.7493627, 144.8012741]","['4 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.7 km away', '0.7 km away', '1.4 km away']"
3 Cowan Parkway Point Cook VIC 3030,$650 Per Week,"[-37.8947079, 144.7322363]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '0.9 km away']"
53 Keira Circuit Werribee VIC 3030,$400 Per Week,"[-37.901786, 144.6066038]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '3.1 km away']"
26 Pechora Street Truganina VIC 3029,$450,"[-37.766668, 144.6875945]","['4 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['4.5 km away', '4.9 km away', '6.1 km away']"
7 Perrin Circuit Tarneit VIC 3029,$385.00 per week,"[-37.8208141, 144.6980427]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 3rd October 2022",House,"['2.1 km away', '4.4 km away']"
32 Gascoyne Way Truganina VIC 3029,$420.00 per week,"[-37.8454418, 144.7221117]","['4 Beds', '2 Baths', '2 Parking']","This four bedroom home will enhance any lifestyle!
It has a huge open plan living and dining area, overlooked by a modern, fully equipped kitchen. Of the four spacious bedrooms, the master has a luxury ensuite with double vanity and walk in robe, whilst the remaining three bedrooms have built in robes.","Monday, 26th September 2022",House,"['0.8 km away', '4 km away']"
46 Rembrandt Drive Wheelers Hill VIC 3150,$550,"[-37.908424, 145.1859894]","['4 Beds', '2 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 5th October 2022",House,"['0.5 km away', '0.7 km away']"
24 Blaxland Drive Dandenong North VIC 3175,$460 pw,"[-37.9404035, 145.204626]","['4 Beds', '1 Bath', '2 Parking']",** REGISTER TO INSPECT THIS PROPERTY... CLICK CONTACT/EMAIL AGENT **,"Monday, 19th September 2022",House,"['0.9 km away', '1.4 km away']"
11 Gallant Road St Leonards VIC 3223,$500.00,"[-38.1689411, 144.7060482]","['4 Beds', '2 Baths', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",House,"['0.9 km away', '13.3 km away']"
436 Morris Road Tarneit VIC 3029,$480 Per week pw,"[-37.845606, 144.7075491]","['4 Beds', '2 Baths', '2 Parking', '540m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 15th October 2022",House,"['1.2 km away', '2.2 km away', '2.8 km away']"
53 Encore Blvd Cranbourne South VIC 3977,$600,"[-38.12754, 145.2349229]","['4 Beds', '2 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 29th September 2022",House,"['1.5 km away', '4.9 km away', '5.9 km away']"
15 Gilbee Road Truganina VIC 3029,$450,"[-37.818806, 144.7097794]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['2.4 km away', '3.1 km away']"
39 Bellerive Crescent Strathtulloh VIC 3338,$400 Per Week,"[-37.7208997, 144.5929447]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 19th September 2022",House,"['2.6 km away', '5 km away']"
10 Carisbrook Crescent Lower Plenty VIC 3093,$480.00,"[-37.72665980000001, 145.1102769]","['4 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",House,"['0.5 km away', '1.4 km away']"
31 Foster Ave Glen Huntly VIC 3163,$860 weekly,"[-37.8950744, 145.0397127]","['4 Beds', '1 Bath', '2 Parking']",*** YOU MUST PRE-REGISTER TO ATTEND THE SCHEDULED INSPECTION ***,Available Now,House,"['0.6 km away', '1.1 km away', '4 km away']"
39 Skypac Drive Truganina VIC 3029,$450 per week,"[-37.8301947, 144.722605]","['4 Beds', '2 Baths', '2 Parking']",We are pleased to offer this beautiful home for lease.,"Monday, 10th October 2022",House,['3.8 km away']
23 Hamer Street Moorabbin VIC 3189,$725.00,"[-37.9427187, 145.0444066]","['4 Beds', '2 Baths', '2 Parking']",Max D'Aloia,Available Now,House,"['0.5 km away', '2.2 km away', '2.4 km away']"
1 Hilsea Court Mount Waverley VIC 3149,$460 per week,"[-37.8591721, 145.1332939]","['4 Beds', '1 Bath', '2 Parking', '1,185m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.1 km away', '1.2 km away', '4.3 km away']"
373 Ballarat Road Sunshine VIC 3020,$350 Per Week,"[-37.77927590000001, 144.8462876]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.2 km away', '0.5 km away', '0.8 km away']"
25 Heywood Street Doreen VIC 3754,$430 weekly,"[-37.6002703, 145.1210161]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 19th September 2022",House,['0.3 km away']
2 Saronvale Crescent Hillside VIC 3037,$650 per week,"[-37.6911431, 144.7504937]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '3.7 km away', '9.1 km away']"
3 Dequin Court Werribee VIC 3030,$600.00,"[-37.9144117, 144.6571895]","['4 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.9 km away', '1.4 km away']"
8 Berrima Close Craigieburn VIC 3064,$460,"[-37.5802303, 144.9385143]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 3rd October 2022",House,"['0.6 km away', '1.3 km away', '13.2 km away']"
18 Forster Street Ivanhoe VIC 3079,$700.00,"[-37.755825, 145.053752]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.2 km away', '2.5 km away', '5.9 km away']"
564B Inkerman Road Caulfield North VIC 3161,"$1,375 per week","[-37.8674715, 145.0106943]","['4 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.9 km away', '2.8 km away', '6.9 km away']"
19 Denton Avenue St Albans VIC 3021,Leased by Andrew (Thien) Truong,"[-37.7632853, 144.8102714]","['4 Beds', '2 Baths', '4 Parking']","This beautiful brick house is just perfect for big family who is looking for long term rental.
Comprising of :",Available Now,House,"['0.9 km away', '1.1 km away', '1.5 km away']"
123 Chapel Street St Kilda VIC 3182,$550 Per Week,"[-37.8667558, 144.9904239]","['4 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '1.8 km away', '5.4 km away']"
1 Currumbin Link Craigieburn VIC 3064,$480,"[-37.5958618, 144.9121105]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 20th September 2022",House,"['0.8 km away', '2.1 km away']"
40 Swanburra Drive Charlemont VIC 3217,$475 per week,"[-38.2117683, 144.3624092]","['4 Beds', '2 Baths', '2 Parking']","This modern, spacious home offers:","Friday, 30th September 2022",House,"['2.1 km away', '2.1 km away']"
39A Wattle Grove Mulgrave VIC 3170,$630.00,"[-37.9294462, 145.1585224]","['4 Beds', '3 Baths', '2 Parking']",Alexander Vingos,Available Now,Townhouse,"['1.1 km away', '1.2 km away', '8.5 km away']"
30 Minnimurra Road Rye VIC 3941,$660,"[-38.37132400000001, 144.810424]","['4 Beds', '2 Baths', '2 Parking', '4,330m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.2 km away', '6.7 km away']"
103 Parer Street Burwood VIC 3125,$520 per week,"[-37.8426327, 145.1045451]","['4 Beds', '2 Baths', '2 Parking']","This property is available for express approval. Please first apply for the property by clicking 'apply'. If your application is approved, we will arrange a private inspection with you to ensure that the property meets your needs.",Available Now,House,"['0.6 km away', '2.4 km away', '7.8 km away']"
9 Ionian Way Point Cook VIC 3030,$480 per week,"[-37.9025873, 144.7368056]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 12th October 2022",House,"['0.7 km away', '3.1 km away']"
2a Leonard Street Hampton East VIC 3188,$1000 pw,"[-37.9380905, 145.0307564]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.9 km away', '2.2 km away', '3 km away']"
25B Grovelands Road Mulgrave VIC 3170,$750.00,"[-37.9328268, 145.1825818]","['4 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '1.1 km away', '10.6 km away']"
12 Topaz Grove South Morang VIC 3752,Under Application - $550 Per Week,"[-37.6266466, 145.0785951]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.9 km away', '7.2 km away']"
28 Virginia Street Mount Waverley VIC 3149,$750.00,"[-37.8778709, 145.1230346]","['4 Beds', '1 Bath', '2 Parking', '697m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.3 km away', '1.3 km away', '11.8 km away']"
2/1 Howden Street Oakleigh East VIC 3166,$600.00 per week,"[-37.8978561, 145.1021965]","['4 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",Townhouse,"['0.6 km away', '2.9 km away', '4.8 km away']"
11 Turnstone Street Doreen VIC 3754,$550,"[-37.6030209, 145.1099321]","['4 Beds', '2 Baths', '2 Parking', '446m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 30th September 2022",House,"['1.3 km away', '2 km away']"
9 Alberta Street West Footscray VIC 3012,$420 Per Week,"[-37.7967419, 144.8636033]","['4 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.8 km away', '2 km away', '2.5 km away']"
21 Bartek Street Tarneit VIC 3029,$460.00,"[-37.8553075, 144.6402182]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.8 km away', '3.1 km away']"
38 Swanston Street Clyde VIC 3978,$550 p.w.,"[-38.1273077, 145.3310816]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['3.3 km away', '16.6 km away']"
64 Tristania Drive Point Cook VIC 3030,$475 per week,"[-37.9056889, 144.7596132]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '1.3 km away', '1.6 km away']"
2 The Breezewater Point Cook VIC 3030,$590 Per Week,"[-37.8873438, 144.7719958]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['2.5 km away', '2.6 km away', '3.4 km away']"
124 Punt Road Windsor VIC 3181,$795.00,"[-37.8518796, 144.9843108]","['4 Beds', '2 Baths', '2 Parking']",LIFESTYLE AND LOCATION!,Available Now,House,"['0.6 km away', '1.2 km away', '3.3 km away']"
1 Beluga Street Waterways VIC 3195,$680 a week,"[-38.0121853, 145.1389414]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['2 km away', '3.7 km away', '4.1 km away']"
