name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
6 Carlson Avenue Clayton VIC 3168,$250pw- 'SMS' 0414523506 to inspect,"[-37.9059422, 145.1262567]","['1 Bed', '1 Bath', '− Parking']","located only 3 streets from Monash University !
This ultra modern contempory Shared Rooming house for students is LUXURY LUXURY LUXURY !
All bills included / 1 person per room / 12 month lease / Each Room has its own private bathroom (ensuite) - No Sharing",Available Now,Apartment / Unit / Flat,"['0.7 km away', '0.9 km away', '3.6 km away']"
8/10 Princes Street Flemington VIC 3031,$240.00 Per Week,"[-37.7880525, 144.9327297]","['1 Bed', '1 Bath', '1 Parking']","WANT TO APPLY? FOLLOW THIS LINK TO VIEW OUR PROPERTIES AND APPLY ONLINE (COPY AND PASTE INTO YOUR BROWER): 
https://www.2apply.com.au/Agency/EverywhereRE","Friday, 14th October 2022",Apartment / Unit / Flat,"['0.3 km away', '0.6 km away', '9.8 km away']"
2/34 Geelong Road Footscray VIC 3011,$250,"[-37.7960051, 144.8967837]","['1 Bed', '1 Bath', '1 Parking']",This one bedroom unit is very close to Footscray University and Footscray Park. ,Available Now,Apartment / Unit / Flat,"['0.4 km away', '0.4 km away', '0.6 km away']"
2/14 Salisbury St Glenroy VIC 3046,$240,"[-37.7012199, 144.9195922]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.8 km away', '2.3 km away']"
131D/116-130 Main Drive Macleod VIC 3085,$240 per week,"[-37.7144842, 145.0607509]","['1 Bed', '1 Bath', '− Parking']","Located in a quiet and prestigious residential precinct, nestled among parks and wildlife corridors, the beautiful Kingsbury Garden Apartments are conveniently located adjacent to the La Trobe University Bundoora Campus. Only a few minutes walk through the exclusive Springthorpe Estate has you on campus, or just catch the free Uni Courtesy campus bus that stops at the property. ",Available Now,Studio,"['0.8 km away', '0.8 km away']"
5/15 Omar Street Maidstone VIC 3012,$240,"[-37.7804863, 144.8703156]","['1 Bed', '1 Bath', '1 Parking']","A third-floor apartment fosters carpet throughout, ample natural light aspect, galley style kitchen/meals with gas stove-top, voluminous cupboard space accentuating rarity, comfortable living area, spacious bedroom with balcony through to the bathroom. Off-street parking, excellently positioned to transport, schooling, and Highpoint Shopping Centre.",Available Now,Apartment / Unit / Flat,"['1.3 km away', '1.4 km away', '1.6 km away']"
1023 Dandenong Road Malvern East VIC 3145,From $240 per week,"[-37.88189, 145.0515124]","['1 Bed', '1 Bath', '− Parking']","With 26 partially furnished, spacious student only apartments and both 1 and 2 bedroom apartments available, this building ideal for Monash University students. ",Available Now,Apartment / Unit / Flat,"['1 km away', '1.3 km away', '5.1 km away']"
10/10 Larbert Road Noble Park VIC 3174,$240,"[-37.95874939999999, 145.1745161]","['1 Bed', '1 Bath', '1 Parking']",Matthew Swinnerton,Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.4 km away', '10.5 km away']"
10/137 Corrigan Road Noble Park VIC 3174,$240 wk,"[-37.9665135, 145.1684997]","['1 Bed', '1 Bath', '1 Parking']","This neat one bedroom upstairs flat features, large lounge room, heater, venetian blinds, built in robes, separate kitchen with electric cooking, bathroom, laundry facilities and own car space. Close to shop, schools and transport. MONTHLY RENT $1043","Tuesday, 4th October 2022",Apartment / Unit / Flat,"['0.7 km away', '0.8 km away', '10.3 km away']"
22/1 O'Connell Street North Melbourne VIC 3051,$240 pw until 20/01/2023 then increase to $320pw,"[-37.8057232, 144.9580431]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 11th November 2022",Apartment / Unit / Flat,"['1 km away', '1 km away']"
311/42 Porter Street Prahran VIC 3181,$290,"[-37.8484995, 144.9903141]","['1 Bed', '1 Bath', '− Parking']",Modern studio apartment in a perfect location.,Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.1 km away', '3.6 km away']"
44/25 Redan Street St Kilda VIC 3182,$240.00 per week,"[-37.8602466, 144.9903141]","['1 Bed', '1 Bath', '1 Parking']",This apartment is located in the very heart of St Kilda and is presented in excellent condition. Within easy walking distance to the amazing shopping and cafe culture of Chapel Street or enjoy green spaces at Alma Park West. Convenient living at its best. Also nearby are Fitzroy Street and Acland Street and public transport at Chapel St and Dandenong Rd trams and Trains at Windsor Station. ,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1 km away', '5 km away']"
2/15 Clarendon Parade West Footscray VIC 3012,$240,"[-37.8058376, 144.868674]","['1 Bed', '1 Bath', '− Parking']","This one-bedroom apartment is a combination of price entry level and space. It has BIR offering adjoining kitchen/lounge, combined bathroom/laundry. The location offers convenient proximity to Hansen Reserve, Kingsville Kindergarten, Tottenham and West Footscray train stations.",Available Now,Apartment / Unit / Flat,"['0.9 km away', '2.8 km away', '3.1 km away']"
5/15 Clarendon Parade West Footscray VIC 3012,$240,"[-37.8058376, 144.868674]","['1 Bed', '1 Bath', '1 Parking']","One-bedroom unit with BIR offering adjoining kitchen/lounge, combined bathroom/laundry. Minutes away from Hanson Reserve, public transport, schools and shops. Private parking available.",Available Now,Apartment / Unit / Flat,"['0.9 km away', '2.8 km away', '3.1 km away']"
Chelsea VIC 3196,Leased,"[-38.051111, 145.121944]","['2 Beds', '1 Bath', '1 Parking']","This well presented 2 bedroom unit, is situated within short walking distance to the Beach, restaurants, train station and all other amenities gives you a life full of entertainment",Available Now,Apartment / Unit / Flat,"['0.4 km away', '3.7 km away', '4.7 km away']"
3/18 Forrest Street Albion VIC 3020,$245,"[-37.78482450000001, 144.8248092]","['1 Bed', '1 Bath', '1 Parking']","A neat, private, and freshly painted 1-bedroom unit in a great location in Albion. 1 good-sized bedroom with built-in robes, a kitchen with cupboard spaces, electric appliances, a lounge room, and a separate laundry. Walking distance to Sunshine Plaza Shopping Centre, Cinema, Swimming pool, Library. 10-minute walking distance to the Train station and a 15-minute walk to Victoria University. Book",Available Now,Apartment / Unit / Flat,"['0.7 km away', '0.9 km away', '2.6 km away']"
013/80 Cheltenham Road Dandenong VIC 3175,$245 per week,"[-37.9900427, 145.2036295]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 7th November 2022",Apartment / Unit / Flat,"['1.1 km away', '1.3 km away', '9.8 km away']"
303/133 Droop Street Footscray VIC 3011,$245.00 per week,"[-37.792558, 144.893274]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Studio,"['0.2 km away', '0.2 km away', '0.6 km away']"
4/22 Magnolia Road Gardenvale VIC 3185,$245 weekly,"[-37.8991879, 145.0102208]","['1 Bed', '1 Bath', '− Parking']",Leasing Concierge,"Friday, 7th October 2022",Apartment / Unit / Flat,"['0.7 km away', '2.5 km away', '5.5 km away']"
712/15 - 27 Wreckyn Street North Melbourne VIC 3051,$249,"[-37.8004778, 144.9536146]","['− 0 Beds', '1 Bath', '− Parking']","UniLodge Royal Melbourne is perfectly located for its residents to enjoy the best of Melbourne - yet so many facilities on-site, you'll be in no rush to leave.",Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.4 km away']"
15/449 Brunswick Road Brunswick West VIC 3055,$250 Weekly,"[-37.7749665, 144.9461059]","['1 Bed', '1 Bath', '1 Parking']","This recently updated, ground floor apartment comprises new open plan lounge/ kitchen, bedroom with B.I.R's, bathroom, carspace.",Available Now,Apartment / Unit / Flat,"['0.6 km away', '1 km away']"
308 Burwood Highway Burwood VIC 3125,APPLY NOW - Studio From $250/w & 2 Bed From $385/w,"[-37.85100180000001, 145.1209171]","['1 Bed', '1 Bath', '11 Parking']",You can't get any closer to Deakin University! This building is located within walking distance to Deakin University.,Available Now,Apartment / Unit / Flat,"['1.4 km away', '2.1 km away', '8.9 km away']"
201/1 Delany Avenue Burwood VIC 3125,$250 per week,"[-37.8495365, 145.1195217]","['1 Bed', '1 Bath', '− Parking', '18.5m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 6th October 2022",Studio,"['1.5 km away', '2.2 km away', '8.7 km away']"
Room 1/336 Burwood Highway Burwood VIC 3125,$250 Per Week,"[-37.8513756, 145.1239398]","['1 Bed', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.5 km away', '2 km away', '9 km away']"
131 Pelham Street Carlton VIC 3053,From $250 per week,"[-37.8027009, 144.9638527]","['1 Bed', '1 Bath', '− Parking']",Luxury studio apartments. The ultimate in student accommodation.,Available Now,Apartment / Unit / Flat,"['0.5 km away', '1 km away']"
8/13 Crimea Street Caulfield North VIC 3161,$250.00 per week,"[-37.8698369, 145.0198209]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.3 km away', '2.4 km away', '7.3 km away']"
12/13 Payne Street Caulfield North VIC 3161,$250 per week,"[-37.8785494, 145.0332536]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.9 km away', '0.9 km away', '5.9 km away']"
122/1457 North Road Clayton VIC 3168,$250 per week with rent increase from 18/01/2023,"[-37.9136587, 145.1239837]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 7th December 2022",Apartment / Unit / Flat,"['0.2 km away', '0.4 km away', '3.1 km away']"
303/45 Victoria Parade Collingwood VIC 3066,$250 Per Week,"[-37.808699, 144.98413]","['− 0 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.1 km away', '0.8 km away', '7.5 km away']"
38 Lexton Avenue Dandenong VIC 3175,$250 per week,"[-37.9787951, 145.1992331]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.9 km away', '13.4 km away']"
1A Takeoff Street Diggers Rest VIC 3427,$250 per week,"[-37.6202906, 144.697905]","['1 Bed', '1 Bath', '− Parking']",The beautiful brand new 1 bedroom unit has just been completed and its looking for its first occupier,Available Now,Apartment / Unit / Flat,"['1 km away', '4.1 km away']"
8 Main Street Eildon VIC 3713,$250 PW Plus GST and Outgoings,"[-37.2334401, 145.9094217]","['1 Bed', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.2 km away', '19 km away']"
8/131 Glenhuntly Road Elwood VIC 3184,$250 weekly,"[-37.8827102, 144.9902496]","['− 0 Beds', '1 Bath', '− Parking']",Leasing Concierge,Available Now,Studio,"['0.2 km away', '0.5 km away', '6.6 km away']"
8/139 Napier Street Essendon VIC 3040,"$250 P/W - MONTH TO MONTH LEASE, UP TO 3 MONTHS","[-37.75124599999999, 144.9179216]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",Apartment / Unit / Flat,"['0.3 km away', '1.8 km away', '8.1 km away']"
3/15 Dover Street Flemington VIC 3031,$250pw/$1086pcm,"[-37.783415, 144.927019]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 12th October 2022",Apartment / Unit / Flat,"['0.5 km away', '0.6 km away', '9.1 km away']"
202/133 Droop Street Footscray VIC 3011,$250.00 per week,"[-37.7925322, 144.8932802]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Studio,"['0.2 km away', '0.2 km away', '0.7 km away']"
214/133 Droop Street Footscray VIC 3011,$250.00 per week,"[-37.792558, 144.893274]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Studio,"['0.2 km away', '0.2 km away', '0.6 km away']"
208/133 Droop Street Footscray VIC 3011,$250.00 per week,"[-37.7925322, 144.8932802]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Studio,"['0.2 km away', '0.2 km away', '0.7 km away']"
6/22 Pickett Street Footscray VIC 3011,$260 per week,"[-37.8012343, 144.8965273]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.5 km away', '1.1 km away']"
117-119 Ballarat Road Footscray VIC 3011,From $250 per week,"[-37.79315649999999, 144.8954273]","['1 Bed', '1 Bath', '− Parking']",Please contact us to book a private inspection. 03 9373 6800,Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.3 km away', '0.6 km away']"
309/133 Droop Street Footscray VIC 3011,$250.00 per week,"[-37.7925322, 144.8932802]","['1 Bed', '1 Bath', '− Parking']",LARGER THAN USUAL STUDENT ONLY ACCOMMODATION IN TOP POSITION!,Available Now,Studio,"['0.2 km away', '0.2 km away', '0.7 km away']"
307/133 Droop Street Footscray VIC 3011,$250.00 per week,"[-37.792558, 144.893274]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Studio,"['0.2 km away', '0.2 km away', '0.6 km away']"
103/133 Droop Street Footscray VIC 3011,$250.00 per week,"[-37.792558, 144.893274]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Studio,"['0.2 km away', '0.2 km away', '0.6 km away']"
5 Oxford Street Frankston VIC 3199,$250 Per Week,"[-38.1567743, 145.129328]","['− 0 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '0.5 km away', '3.1 km away']"
325 Nepean Highway Frankston VIC 3199,$250 per week,"[-38.1331052, 145.1248309]","['1 Bed', '1 Bath', '1 Parking']",Phone Enquiry ID: 80259,Available Now,Apartment / Unit / Flat,"['1.1 km away', '2.1 km away', '2.2 km away']"
10/14 Lewis Street Frankston VIC 3199,$250.00,"[-38.1404582, 145.1291556]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Studio,"['0.9 km away', '2.2 km away', '2.6 km away']"
34 Smythe Street Geelong VIC 3220,$250.00,"[-38.1434134, 144.359044]","['2 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.8 km away', '1.1 km away', '1.7 km away']"
10/125 Grange Road Glen Huntly VIC 3163,$250.00,"[-37.8904636, 145.0446219]","['1 Bed', '1 Bath', '1 Parking']","A short walk to Glen Huntly shopping, cafes and restaurants, tram and train transport, this one-bedroom 1st-floor apartment is a fantastic option for the commuter. This stunning apartment is freshly painted, with a new kitchen and new flooring throughout.",Available Now,Apartment / Unit / Flat,"['0.4 km away', '0.8 km away', '4.3 km away']"
6/37 Trevannion Street Glenroy VIC 3046,$250,"[-37.6970362, 144.9186247]","['1 Bed', '1 Bath', '− Parking']","1 Bedroom Apartment on first floor, walking distance to Jacana station.
Large open lounge as new kitchen with dishwasher &amp; gas cooking
Split system with heating and cooling in lounge area.
Bedroom with built in robes and carpet, 
Main bathroom with shower &amp; toilet",Available Now,Apartment / Unit / Flat,"['1.1 km away', '1.2 km away', '2.7 km away']"
5/57 Kingsville Street Kingsville VIC 3012,$250 P/W,"[-37.81003, 144.8787305]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.5 km away', '1 km away', '2.5 km away']"
2/32 Edgar Street Kingsville VIC 3012,$250,"[-37.8094875, 144.8764956]","['2 Beds', '1 Bath', '1 Parking']","Comfortable apartment comprising of two (2) spacious bedrooms with built in robes, kitchen with ample cupboard space, separate formal lounge with balcony access, central bathroom. Private parking located behind of building.",Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.1 km away', '2.6 km away']"
130D/116-130 Main Drive Macleod VIC 3085,$250 per week,"[-37.7144842, 145.0607509]","['1 Bed', '1 Bath', '− Parking']",Student Only Accommodation.,Available Now,Studio,"['0.8 km away', '0.8 km away']"
209/903 Dandenong Road Malvern East VIC 3145,$250 per week,"[-37.87588849999999, 145.0448602]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.2 km away', '5.8 km away']"
67/546 Flinders Street Melbourne VIC 3000,$250,"[-37.8205058, 144.9561717]","['− 0 Beds', '1 Bath', '− Parking', '17.7m² ']","This studio is situated at the rear of the building. Is fully furnished with comfy sofa bed, wall mounted TV, kitchenette with fridge, microwave oven. The studio is available as of September 1 - there are 5 coin operated laundries in the building and transport at your door step! This is available now!
To inspect please contact Lisbeth on 0414 419 860!",$108600,Apartment / Unit / Flat,['2.6 km away']
56/546 Flinders Street Melbourne VIC 3000,$250,"[-37.8205058, 144.9561717]","['− 0 Beds', '1 Bath', '− Parking']","This fully furnished, light studio apartment, situated to the rear of the building, has polished floorboards, kitchenette, multi function microwave oven, small but functional bathroom and transport at your doorstep. Four coin operated laundries are situated in the building. Available September 10!
To inspect please call Lisbeth on 0414 419 860.",$1086,Apartment / Unit / Flat,['2.6 km away']
593 Elizabeth Street Melbourne VIC 3000,From $250.00 per week,"[-37.8044743, 144.9582027]","['1 Bed', '1 Bath', '− Parking']",Unit available from Mid September 2022 ! ,Available Now,Apartment / Unit / Flat,"['0.9 km away', '0.9 km away']"
92/546 Flinders Street Melbourne VIC 3000,$250,"[-37.8205058, 144.9561717]","['− 0 Beds', '1 Bath', '− Parking']","This superior studio is situated on the 9th floor, facing Flinders Street. It has a kitchenette with Blanco multifunction micro-oven, hotplates, range hood, cutlery &amp; crockery, kettle, toaster, flat screen TV with DVD player, table and chairs. The bathroom is small but functional. Transport at your doorstep. Top spot! 
There are fourcoin operated laundries in the building for your convenience",$1086,Studio,['2.6 km away']
6/140 Maribyrnong Road Moonee Ponds VIC 3039,$250.00,"[-37.7712901, 144.9146688]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 1st November 2022",Apartment / Unit / Flat,"['0.6 km away', '2 km away', '7.8 km away']"
