name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
3/9 Hammond Street Thornbury VIC 3071,$330.00,"[-37.7631496, 145.0103069]","['1 Bed', '1 Bath', '1 Parking']",** BOOK INSPECTION ONLINE **,"Wednesday, 28th September 2022",Apartment / Unit / Flat,"['0.2 km away', '1.5 km away', '2 km away']"
904/10 Wominjeka Walk West Melbourne VIC 3003,$475 weekly,"[-37.81014649999999, 144.949043]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 5th October 2022",Apartment / Unit / Flat,"['1.3 km away', '1.6 km away']"
501/10 Wominjeka Walk West Melbourne VIC 3003,$450 weekly,"[-37.81014649999999, 144.949043]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 5th October 2022",Apartment / Unit / Flat,"['1.3 km away', '1.6 km away']"
11/400 Murray Road Preston VIC 3072,$280.00,"[-37.7370002, 144.9978888]","['1 Bed', '1 Bath', '1 Parking']",***PLEASE REGISTER ONLINE PRIOR TO INSPECTION***,Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.9 km away', '2.3 km away']"
12/293-294 Nepean Highway Seaford VIC 3198,$340 per week,"[-38.1280623, 145.1242842]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 30th November 2022",Apartment / Unit / Flat,"['0.8 km away', '1.8 km away', '2.1 km away']"
2/67 Moonya Rd Carnegie VIC 3163,$320 weekly,"[-37.8973513, 145.063099]","['1 Bed', '1 Bath', '1 Parking']",Lachlan Hardiman,Available Now,Apartment / Unit / Flat,"['1 km away', '2.6 km away', '3.3 km away']"
508/12 Yarra Street South Yarra VIC 3141,$500 per week,"[-37.8369998, 144.9931976]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 18th October 2022",Apartment / Unit / Flat,"['1.6 km away', '1.7 km away', '2.3 km away']"
4/63 St Johns Avenue Springvale VIC 3171,$260 weekly,"[-37.9567253, 145.1482607]","['1 Bed', '1 Bath', '− Parking']","This 1 bedroom unit is conveniently located and within walking distance to Springvale Central, shops, markets, restaurants, local schools, and the train station. This unit will be perfect for a small family, students, or couples.",Available Now,Apartment / Unit / Flat,"['1.5 km away', '2.2 km away', '8.3 km away']"
4/215 Como Parade East Parade Parkdale VIC 3195,$420.00,"[-37.9950123, 145.0795536]","['1 Bed', '1 Bath', '1 Parking']","Hidden away from the world outside - with gated pedestrian and car access via Elm Grove - this neat-as-a-pin 2-bedroom unit is an offering that meets the demands of a huge range of renters thanks to its ultra-convenient position, easy-care setting, and impeccable sun-filled interiors.",Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.4 km away', '2.6 km away']"
1213/182 Edward Street Brunswick East VIC 3057,$375pw/$1629pcm,"[-37.7753065, 144.9729556]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.1 km away', '1.8 km away']"
3008/288 Spencer Street Melbourne VIC 3000,$410 per week,"[-37.813775, 144.9520948]","['1 Bed', '1 Bath', '− Parking']",South Melbourne Leasing,"Friday, 21st October 2022",Studio,['1.9 km away']
13/8 Clyde Street Maribyrnong VIC 3032,$270pw/$1173pcm,"[-37.7688621, 144.8993814]","['1 Bed', '1 Bath', '1 Parking']","This freshly painted apartment is ready for you to move into! One bedroom with built in robes, ensuite, open plan kitchen/meals and living area. Other features include split system, off street car park and clothesline in the common area. Minutes from Maribyrnong River, Anglers Tavern, Highpoint Shopping Centre, public transport and much more! ",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.5 km away', '4.1 km away']"
511/77 Queens Road Melbourne VIC 3004,$450/w & Available Now,"[-37.85271110000001, 144.9797274]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '1.5 km away', '3.3 km away']"
4/282 Langridge Street Abbotsford VIC 3067,$300,"[-37.8073589, 144.996005]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.7 km away']"
G05L/31 Lux Way Brunswick VIC 3056,$380.00 per week,"[-37.7644444, 144.9593122]","['1 Bed', '1 Bath', '1 Parking']","What a location! What a great apartment! What more could you ask for! 
This fantastic ground floor apartment offers comfort and space stretching to your private outdoor courtyard. Brilliant location within walking distance to Sydney Road shopping strip and public transport, with easy access into the city, ",Available Now,Apartment / Unit / Flat,"['0.8 km away', '0.9 km away']"
6/3 Market Street Dandenong VIC 3175,$ 300 PER WEEK,"[-37.9823691, 145.2159523]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.7 km away', '14.9 km away']"
213/201 High Street Prahran VIC 3181,$330 weekly,"[-37.8518503, 144.9948312]","['1 Bed', '1 Bath', '− Parking']","This exceptionally designed 1 bedroom apartment offers a modern functional spaced bathroom with ample storage and state of the art kitchen with stone benchtops, glass splashbacks, stainless steel appliances, and dishwasher. The air-conditioned living space is well designed and light fitted with floor to ceiling windows and glass sliding doors opening to your own private balcony creating a spacious","Monday, 24th October 2022",Apartment / Unit / Flat,"['0.3 km away', '0.6 km away', '3.5 km away']"
7/12 Walsh Street South Yarra VIC 3141,$380,"[-37.8376697, 144.98498]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.6 km away', '2.7 km away']"
4/7 Parer Street Frankston VIC 3199,$280.00,"[-38.1442434, 145.1395881]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 6th October 2022",Studio,"['0.6 km away', '1.7 km away', '2.1 km away']"
6/40 Vincent Street Edithvale VIC 3196,$260.00,"[-38.0419177, 145.1121301]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.5 km away', '3.4 km away', '3.7 km away']"
106/455 Elizabeth Street Melbourne VIC 3000,$350 per week,"[-37.8084293, 144.9602064]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.1 km away', '1.3 km away']"
1510/22-24 Jane Bell Lane Melbourne VIC 3000,$450 per week,"[-37.8102205, 144.9662652]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '1.7 km away']"
118/9 High Street North Melbourne VIC 3051,$260 per week,"[-37.7996001, 144.9538384]","['1 Bed', '1 Bath', '− Parking']","* Book Your Private Inspection Now! *
. Fully furnished studio, 1 bathroom 
. Main bathroom and communal laundry
. Gas cook top and dishwasher
. No car park",Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.3 km away']"
1/25 Deutgam Street Werribee VIC 3030,$300,"[-37.9076623, 144.6581241]","['1 Bed', '1 Bath', '1 Parking']","This property is within walking distance to Werribee shops, public transport, cafes and much more!!","Monday, 3rd October 2022",Apartment / Unit / Flat,"['0.1 km away', '1 km away']"
12/2A Daventry Street Reservoir VIC 3073,$ 280 Per Week,"[-37.7154483, 145.0015904]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '2.2 km away', '5.5 km away']"
2/94 Gillies Street Fairfield VIC 3078,$360 PW / $1564 PCM,"[-37.7655918, 145.0189166]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '1.2 km away', '2.8 km away']"
3904/1 Balston Street Southbank VIC 3006,$480.00,"[-37.8255027, 144.9613183]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",Apartment / Unit / Flat,"['0.8 km away', '2.1 km away', '3.6 km away']"
5/83 Alexander Avenue South Yarra VIC 3141,$435,"[-37.8349669, 144.9959736]","['1 Bed', '1 Bath', '1 Parking']",SPACIOUS ONE BEDROOM APARTMENT - LIGHT BEAMING IN THIS NORTH FACING ART DECO WITH POLISHED FLOOR BOARDS.,"Friday, 21st October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.9 km away', '2 km away']"
8/5 Gnarwyn Road Carnegie VIC 3163,$300,"[-37.8944823, 145.0615477]","['1 Bed', '1 Bath', '1 Parking', '49m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 1st October 2022",Apartment / Unit / Flat,"['0.7 km away', '2.3 km away', '3.6 km away']"
302/53 Batman Street West Melbourne VIC 3003,$420.00,"[-37.8110929, 144.9515043]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.4 km away', '1.6 km away']"
2/17 Box Doveton VIC 3177,$350,"[-37.9951798, 145.2363866]","['1 Bed', '1 Bath', '− Parking']","Harcourts Dandenong Rental Department is proud to offer you this Studio Unit located in Box Street, Doveton.",$1512,Apartment / Unit / Flat,"['0.9 km away', '2.4 km away', '17.1 km away']"
3/25 Irving Avenue Prahran VIC 3181,$320 pw,"[-37.8572776, 145.0069923]","['1 Bed', '1 Bath', '1 Parking']","Secure 1st floor, one bedroom apartment with leafy aspect from balcony and parking. 
Features; security entrance, good sized living room, spacious double bedroom with built-in robes, ensuite style bathroom with laundry facilities. Kitchen with meals area and lots of cupboard space. Also includes undercover off-street parking.","Friday, 30th September 2022",Apartment / Unit / Flat,"['1 km away', '1.5 km away', '3.4 km away']"
3/20 James Street Dandenong VIC 3175,$310 per week/$1347 pcm,"[-37.9772222, 145.2095015]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.5 km away', '14.1 km away']"
216/300 Swanston Street Melbourne VIC 3000,$420,"[-37.8106088, 144.9645798]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 5th October 2022",Apartment / Unit / Flat,"['1 km away', '1.7 km away']"
1703/2 Newquay Promenade Docklands VIC 3008,$500 per week,"[-37.8138395, 144.9440558]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,['2.1 km away']
12/56 Darling Street South Yarra VIC 3141,$320.00,"[-37.8350723, 144.992466]","['1 Bed', '1 Bath', '− Parking']","*IF YOU WOULD LIKE TO INSPECT THIS PROPERTY, PLEASE REGISTER YOUR DETAILS BY CLICKING 'BOOK AN INSPECTION*",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.8 km away', '2.1 km away']"
7/17-25 Charnwood Crescent St Kilda VIC 3182,$495.00,"[-37.8599813, 144.9863797]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1 km away', '4.7 km away']"
1008/68 Cambridge Street Collingwood VIC 3066,$500 per week,"[-37.8068443, 144.9855372]","['1 Bed', '1 Bath', '1 Parking']",Leasing Team,"Saturday, 15th October 2022",Apartment / Unit / Flat,"['0.1 km away', '0.6 km away', '7.4 km away']"
4105/80 A'Beckett Street Melbourne VIC 3000,$475 per week,"[-37.8089991, 144.9610792]","['1 Bed', '1 Bath', '− Parking']",*ARRANGE AN INSPECTION TIME ONLINE - DETAILS BELOW*,"Tuesday, 25th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.4 km away']"
319/71 Henry Street Kensington VIC 3031,$400 per week,"[-37.7963153, 144.9261714]","['1 Bed', '1 Bath', '1 Parking']",**6 MONTH LEASE AVAILABLE**,"Wednesday, 19th October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.7 km away', '9.5 km away']"
2/24 Princes Street St Kilda VIC 3182,Application Approved/Payment Made,"[-37.8592072, 144.9818794]","['1 Bed', '1 Bath', '1 Parking']","The Realest Estate is thrilled to present this spacious 1 bedroom apartment, with community spirit, it is sure to impress!",Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.2 km away', '4.3 km away']"
3/18 Forrest Street Albion VIC 3020,$245,"[-37.78482450000001, 144.8248092]","['1 Bed', '1 Bath', '1 Parking']","A neat, private, and freshly painted 1-bedroom unit in a great location in Albion. 1 good-sized bedroom with built-in robes, a kitchen with cupboard spaces, electric appliances, a lounge room, and a separate laundry. Walking distance to Sunshine Plaza Shopping Centre, Cinema, Swimming pool, Library. 10-minute walking distance to the Train station and a 15-minute walk to Victoria University. Book",Available Now,Apartment / Unit / Flat,"['0.7 km away', '0.9 km away', '2.6 km away']"
8/436 Geelong Road West Footscray VIC 3012,$250,"[-37.8107431, 144.8687815]","['1 Bed', '1 Bath', '1 Parking']","Situated in central location this stunning one bedroom apartment is located at the back of the block for ultimate privacy &amp; just a short walk to West Footscray train station and easy access to the CBD &amp; Docklands precinct. The apartment offers a spacious bedroom with (BIR), large living/dining area, as new designer bathroom with floor to ceiling porcelain tiles, European laundry, modern kitchen",Available Now,Apartment / Unit / Flat,"['0.6 km away', '3.1 km away', '3.1 km away']"
209/903 Dandenong Road Malvern East VIC 3145,$250 per week,"[-37.87588849999999, 145.0448602]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.2 km away', '5.8 km away']"
14/35 Walsh Street South Yarra VIC 3141,$450,"[-37.8372188, 144.9847422]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 6th October 2022",Apartment / Unit / Flat,"['0.5 km away', '1.7 km away', '2.7 km away']"
1105/7 Aspen Street Moonee Ponds VIC 3039,$425 per week,"[-37.7654631, 144.9200592]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 20th October 2022",Apartment / Unit / Flat,"['1 km away', '2.2 km away', '8.2 km away']"
149/88 Kavanagh Street Southbank VIC 3006,$460.00,"[-37.824658, 144.9630394]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '2.3 km away', '3.4 km away']"
312/29 Nicholson Street Brunswick East VIC 3057,$380 per week,"[-37.7787437, 144.9781605]","['1 Bed', '1 Bath', '1 Parking']","This 1 bedroom apartment offers European appliances to kitchen, Reverse cycle air-con in living room, spacious bathroom, Under cover secure car parking and storage cage &amp; intercom &amp; lift access. With transport &amp; cafes at your doorstep and only minutes away from the city this great apartment should not be missed!!",Available Now,Apartment / Unit / Flat,"['0.5 km away', '1.1 km away', '1.8 km away']"
208/5 Wominjeka Walk West Melbourne VIC 3003,$450 weekly,"[-37.8101862, 144.9491858]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 3rd October 2022",Apartment / Unit / Flat,"['1.3 km away', '1.6 km away']"
5/237 Glenlyon Road Brunswick East VIC 3057,$280 per week,"[-37.7729734, 144.9769094]","['1 Bed', '1 Bath', '1 Parking']","Located between Nicholson Street and Lygon street, this 1 bedroom wonder is close to transport, popular cafes Pope Joan and Elissa's Bite, Fleming Park and CERES. Comprises entrance hall, kitchen and living room, bedroom with built-in-robe, wall to wall carpet and main bathroom with shower over bath, off street parking.",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.1 km away', '1.4 km away']"
505/611 Sydney Road Brunswick VIC 3056,$380 per week,"[-37.762606, 144.962608]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 20th October 2022",Apartment / Unit / Flat,"['0.9 km away', '1.1 km away']"
506/611 Sydney Road Brunswick VIC 3056,$380 per week,"[-37.762606, 144.962608]","['1 Bed', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 20th October 2022",Apartment / Unit / Flat,"['0.9 km away', '1.1 km away']"
34/562 Little Bourke Street Melbourne VIC 3000,$440 PER WEEK,"[-37.815158, 144.955702]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 11th October 2022",Apartment / Unit / Flat,['2 km away']
1/151 Glen Huntly Rd Elwood VIC 3184,$400 weekly,"[-37.8829628, 144.9921217]","['1 Bed', '1 Bath', '1 Parking']",Leasing Concierge,Available Now,Apartment / Unit / Flat,"['0.4 km away', '0.7 km away', '6.8 km away']"
